"Name","ResourcePath","Category","ArmsOnly","SizeKB"
"hk416 ag2","phase2/characters/maoling/girls_frontline/hk416/starry_cocoon/hk416_ag2.vmdl","phase2","False","205.5"
"hk416 wedding ag2","phase2/characters/models/upkk/416_wedding/hk416_wedding_ag2.vmdl","phase2","False","145.6"
"hk416 wedding nohitbox ag2","phase2/characters/models/upkk/416_wedding/hk416_wedding_nohitbox_ag2.vmdl","phase2","False","145.6"
"hoshino ag2","phase2/characters/models/rss/hoshino/hoshino_ag2.vmdl","phase2","False","375.6"
"hoshino ag2","phase2/characters/models/upkk/hoshino_origin/hoshino_ag2.vmdl","phase2","False","105.9"
"hoshino ag2","phase2/characters/models/upkk/hoshino_swimsuit/hoshino_ag2.vmdl","phase2","False","106.4"
"hoshino nohitbox ag2","phase2/characters/models/upkk/hoshino_origin/hoshino_nohitbox_ag2.vmdl","phase2","False","105.9"
"hoshino nohitbox ag2","phase2/characters/models/upkk/hoshino_swimsuit/hoshino_nohitbox_ag2.vmdl","phase2","False","106.4"
"hoshino swimsuit ag2","phase2/characters/models/upkk/hoshino_swimsuit/hoshino_swimsuit_ag2.vmdl","phase2","False","106.4"
"hoshino swimsuit nohitbox ag2","phase2/characters/models/upkk/hoshino_swimsuit/hoshino_swimsuit_nohitbox_ag2.vmdl","phase2","False","106.4"
"hslf ag2","phase2/characters/models/upkk/hslf_upkk/hslf_ag2.vmdl","phase2","False","110.7"
"hslf nohitbox ag2","phase2/characters/models/upkk/hslf_upkk/hslf_nohitbox_ag2.vmdl","phase2","False","110.7"
"huahuo ag2","phase2/characters/models/huahuo/huahuo_ag2.vmdl","phase2","False","154.6"
"huahuo nohitbox ag2","phase2/characters/models/huahuo/huahuo_nohitbox_ag2.vmdl","phase2","False","154.6"
"hunk ag2","phase2/characters/models/rss/hunk/hunk_ag2.vmdl","phase2","False","158.1"
"huohua ag2","phase2/characters/flux/huohua/huohua_ag2.vmdl","phase2","False","99.2"
"hutao ag2","phase2/characters/models/hutao/hutao_ag2.vmdl","phase2","False","86.3"
"ill china ag2","phase2/characters/models/upkk/ill_china_dress/ill_china_ag2.vmdl","phase2","False","117.8"
"ill china nohitbox ag2","phase2/characters/models/upkk/ill_china_dress/ill_china_nohitbox_ag2.vmdl","phase2","False","117.8"
"ill prom ag2","phase2/characters/models/upkk/illustrious_prom_dress/ill_prom_ag2.vmdl","phase2","False","119.2"
"ill prom nohitbox ag2","phase2/characters/models/upkk/illustrious_prom_dress/ill_prom_nohitbox_ag2.vmdl","phase2","False","119.2"
"illustrious ag2","phase2/characters/models/upkk/illustrious_wedding_dress/illustrious_ag2.vmdl","phase2","False","154.6"
"illustrious ag2","phase2/characters/models/upkk/tea_dress_illustrious/illustrious_ag2.vmdl","phase2","False","104.9"
"illustrious nohitbox ag2","phase2/characters/models/upkk/illustrious_wedding_dress/illustrious_nohitbox_ag2.vmdl","phase2","False","154.6"
"illustrious nohitbox ag2","phase2/characters/models/upkk/tea_dress_illustrious/illustrious_nohitbox_ag2.vmdl","phase2","False","104.9"
"illustrious study ag2","phase2/characters/models/upkk/illustrious_study/illustrious_study_ag2.vmdl","phase2","False","71.9"
"illustrious study nohitbox ag2","phase2/characters/models/upkk/illustrious_study/illustrious_study_nohitbox_ag2.vmdl","phase2","False","71.9"
"implacable ag2","phase2/characters/models/upkk/implacable/implacable_ag2.vmdl","phase2","False","553.9"
"implacable nohitbox ag2","phase2/characters/models/upkk/implacable/implacable_nohitbox_ag2.vmdl","phase2","False","553.9"
"iochi mari ag2","phase2/characters/models/upkk/iochi_mari/iochi_mari_ag2.vmdl","phase2","False","69.3"
"iochi mari nohitbox ag2","phase2/characters/models/upkk/iochi_mari/iochi_mari_nohitbox_ag2.vmdl","phase2","False","69.3"
"ispink ag2","phase2/characters/models/upkk/ispink/ispink_ag2.vmdl","phase2","False","175.8"
"ispink nohitbox ag2","phase2/characters/models/upkk/ispink/ispink_nohitbox_ag2.vmdl","phase2","False","175.8"
"iuno ag2","phase2/characters/maoling/wuthering_waves/iuno/normal/iuno_ag2.vmdl","phase2","False","147.3"
"iuno ag2","phase2/characters/models/rss/iuno/iuno_ag2.vmdl","phase2","False","148.1"
"jane doe ag2","phase2/characters/models/rss/jane_doe/jane_doe_ag2.vmdl","phase2","False","125.5"
"jinshi ag2","phase2/characters/maoling/wuthering_waves/jinshi/normal/jinshi_ag2.vmdl","phase2","False","74.6"
"jiuwei ag2","phase2/characters/models/upkk/jiuwei/jiuwei_ag2.vmdl","phase2","False","178.8"
"jiuwei nohitbox ag2","phase2/characters/models/upkk/jiuwei/jiuwei_nohitbox_ag2.vmdl","phase2","False","178.8"
"jp prs ag2","phase2/characters/models/upkk/japanese_princess/jp_prs_ag2.vmdl","phase2","False","336.5"
"jp prs nohitbox ag2","phase2/characters/models/upkk/japanese_princess/jp_prs_nohitbox_ag2.vmdl","phase2","False","336.5"
"jufufu ag2","phase2/characters/models/rss/jufufu/jufufu_ag2.vmdl","phase2","False","129.1"
"kaine 2b ag2","phase2/characters/models/oylsister/nierreplicant/kaine_2b/kaine_2b_ag2.vmdl","phase2","False","118.1"
"kaine2b ag2","phase2/characters/models/oylsister/nierreplicant/kaine_2b/kaine2b_ag2.vmdl","phase2","False","117.6"
"kanami ag2","phase2/characters/maoling/strinova/kanami/swimsuit/kanami_ag2.vmdl","phase2","False","78.7"
"kanami ag2","phase2/characters/models/upkk/kanami/kanami_ag2.vmdl","phase2","False","125.9"
"kanami nohitbox ag2","phase2/characters/models/upkk/kanami/kanami_nohitbox_ag2.vmdl","phase2","False","125.9"
"kanna ag2","phase2/characters/maoling/misc/kanna_kamui/kanna_ag2.vmdl","phase2","False","123.1"
"karenina ag2","phase2/characters/maoling/gray_raven/karenina/burst_neon/karenina_ag2.vmdl","phase2","False","74.6"
"karenina ag2","phase2/characters/maoling/gray_raven/karenina/ember/karenina_ag2.vmdl","phase2","False","155.6"
"karin ag2","phase2/characters/models/upkk/karin/karin_ag2.vmdl","phase2","False","120.9"
"karin nohitbox ag2","phase2/characters/models/upkk/karin/karin_nohitbox_ag2.vmdl","phase2","False","120.9"
"keli ag2","phase2/characters/models/upkk/keli/keli_ag2.vmdl","phase2","False","80.7"
"keli nohitbox ag2","phase2/characters/models/upkk/keli/keli_nohitbox_ag2.vmdl","phase2","False","80.7"
"keqing ag2","phase2/characters/flux/keqing/keqing_ag2.vmdl","phase2","False","70.5"
"keqing ag2","phase2/characters/maoling/genshin_impact/keqing/butterfly/keqing_ag2.vmdl","phase2","False","89.3"
"keqing ag2","phase2/characters/maoling/genshin_impact/keqing/normal/keqing_ag2.vmdl","phase2","False","70.6"
"kiana ag2","phase2/characters/maoling/honkai_impact/kiana/flame/kiana_ag2.vmdl","phase2","False","81.3"
"kiana ag2","phase2/characters/maoling/honkai_impact/kiana/selenic_ripples/kiana_ag2.vmdl","phase2","False","74.6"
"kiana ag2","phase2/characters/maoling/honkai_impact/kiana/twins/kiana_ag2.vmdl","phase2","False","107.9"
"kiana ag2","phase2/characters/models/upkk/kiana/kiana_ag2.vmdl","phase2","False","71.3"
"kiana nohitbox ag2","phase2/characters/models/upkk/kiana/kiana_nohitbox_ag2.vmdl","phase2","False","71.3"
"kimgar ag2","phase2/characters/models/upkk/kimgar/kimgar_ag2.vmdl","phase2","False","127.2"
"kimgar nohitbox ag2","phase2/characters/models/upkk/kimgar/kimgar_nohitbox_ag2.vmdl","phase2","False","127.2"
"kira ag2","phase2/characters/maoling/honkai_impact/shigure_kira/normal/kira_ag2.vmdl","phase2","False","87"
"kirara ag2","phase2/characters/maoling/genshin_impact/kirara/normal/kirara_ag2.vmdl","phase2","False","105.9"
"kirito ag2","phase2/characters/models/upkk/kiroto/kirito_ag2.vmdl","phase2","False","167.9"
"kirito nohitbox ag2","phase2/characters/models/upkk/kiroto/kirito_nohitbox_ag2.vmdl","phase2","False","167.9"
"kizuna ag2","phase2/characters/models/upkk/kizuna_ai/kizuna_ag2.vmdl","phase2","False","269.5"
"kizuna ai ag2","phase2/characters/models/upkk/kizuna_ai/kizuna_ai_ag2.vmdl","phase2","False","269.5"
"kizuna ai nohitbox ag2","phase2/characters/models/upkk/kizuna_ai/kizuna_ai_nohitbox_ag2.vmdl","phase2","False","269.5"
"kizuna nohitbox ag2","phase2/characters/models/upkk/kizuna_ai/kizuna_nohitbox_ag2.vmdl","phase2","False","269.5"
"klukai swimsuit ag2","phase2/characters/models/asmodeus/klukai_swimsuit/klukai_swimsuit_ag2.vmdl","phase2","False","199.9"
"kokomi ag2","phase2/characters/models/kokomi/kokomi_ag2.vmdl","phase2","False","123.4"
"konuri maki ag2","phase2/characters/maoling/blue_archive/konuri_maki/konuri_maki_ag2.vmdl","phase2","False","112.1"
"koritsu ag2","phase2/characters/models/upkk/koritsu/koritsu_ag2.vmdl","phase2","False","112.3"
"koritsu nohitbox ag2","phase2/characters/models/upkk/koritsu/koritsu_nohitbox_ag2.vmdl","phase2","False","112.3"
"kotori ag2","phase2/characters/maoling/date_a_live/kotori/spirit/kotori_ag2.vmdl","phase2","False","129.9"
"kotori ag2","phase2/characters/models/upkk/kotori_lace_dress/kotori_ag2.vmdl","phase2","False","145.1"
"kotori ag2","phase2/characters/models/upkk/kotori/kotori_ag2.vmdl","phase2","False","112.1"
"kotori nohitbox ag2","phase2/characters/models/upkk/kotori_lace_dress/kotori_nohitbox_ag2.vmdl","phase2","False","145.1"
"kotori nohitbox ag2","phase2/characters/models/upkk/kotori/kotori_nohitbox_ag2.vmdl","phase2","False","112.1"
"koyori ag2","phase2/characters/models/upkk/koyori/koyori_ag2.vmdl","phase2","False","175.7"
"koyori nohitbox ag2","phase2/characters/models/upkk/koyori/koyori_nohitbox_ag2.vmdl","phase2","False","175.7"
"krul ag2","phase2/characters/models/upkk/krul_tepes/krul_ag2.vmdl","phase2","False","93.6"
"krul nohitbox ag2","phase2/characters/models/upkk/krul_tepes/krul_nohitbox_ag2.vmdl","phase2","False","93.6"
"kurumi ag2","phase2/characters/models/upkk/kurumi/kurumi_ag2.vmdl","phase2","False","76.3"
"kurumi nohitbox ag2","phase2/characters/models/upkk/kurumi/kurumi_nohitbox_ag2.vmdl","phase2","False","76.3"
"kyoka ag2","phase2/characters/maoling/misc/kyoka/kyoka_ag2.vmdl","phase2","False","132.9"
"lamy ag2","phase2/characters/models/upkk/lamy/lamy_ag2.vmdl","phase2","False","139.3"
"lamy nohitbox ag2","phase2/characters/models/upkk/lamy/lamy_nohitbox_ag2.vmdl","phase2","False","139.3"
"lazuli ag2","phase2/characters/models/upkk/lazuli_ag2.vmdl","phase2","False","341"
"lazuli ag2","phase2/characters/models/upkk/lazuli/lazuli_ag2.vmdl","phase2","False","341"
"leon ag2","phase2/characters/maoling/re2/leon/leon_ag2.vmdl","phase2","False","216.4"
"lexington ag2","phase2/characters/models/upkk/lexington/lexington_ag2.vmdl","phase2","False","193.6"
"lexington nohitbox ag2","phase2/characters/models/upkk/lexington/lexington_nohitbox_ag2.vmdl","phase2","False","193.6"
"lh haku ag2","phase2/characters/models/upkk/lh_haku/lh_haku_ag2.vmdl","phase2","False","288.7"
"lh haku nohitbox ag2","phase2/characters/models/upkk/lh_haku/lh_haku_nohitbox_ag2.vmdl","phase2","False","288.7"
"lightning return ag2","phase2/characters/models/oylsister/final_fantasy/lightning_return/lightning_return_ag2.vmdl","phase2","False","445.4"
"ling ag2","phase2/characters/models/upkk/ling/ling_ag2.vmdl","phase2","False","135.9"
"ling nohitbox ag2","phase2/characters/models/upkk/ling/ling_nohitbox_ag2.vmdl","phase2","False","135.9"
"lingmeng ag2","phase2/characters/models/upkk/lingmeng/lingmeng_ag2.vmdl","phase2","False","177.2"
"lingmeng nohitbox ag2","phase2/characters/models/upkk/lingmeng/lingmeng_nohitbox_ag2.vmdl","phase2","False","177.2"
"liuying ag2","phase2/characters/flux/liuying/liuying_ag2.vmdl","phase2","False","156.8"
"liv ag2","phase2/characters/maoling/gray_raven/liv/empyrea/liv_ag2.vmdl","phase2","False","75.7"
"longniang ag2","phase2/characters/flux/long_niang/longniang_ag2.vmdl","phase2","False","171.6"
"longniang ag2","phase2/characters/maoling/honkai_impact/creation/long_niang/longniang_ag2.vmdl","phase2","False","171.8"
"loona ag2","phase2/characters/models/rss/loona/loona_ag2.vmdl","phase2","False","680.9"
"lty ag2","phase2/characters/models/upkk/kslty/lty_ag2.vmdl","phase2","False","353.5"
"lty ag2","phase2/characters/models/upkk/lty_china_dress/lty_ag2.vmdl","phase2","False","269.9"
"lty ag2 nohitbox","phase2/characters/models/upkk/lty_china_dress/lty_ag2_nohitbox.vmdl","phase2","False","269.9"
"lty nohitbox ag2","phase2/characters/models/upkk/kslty/lty_nohitbox_ag2.vmdl","phase2","False","353.5"
"lty nohitbox ag2","phase2/characters/models/upkk/lty_china_dress/lty_nohitbox_ag2.vmdl","phase2","False","269.9"
"lucario ag2","phase2/characters/models/rss/lucario/lucario_ag2.vmdl","phase2","False","93.3"
"lucia ag2","phase2/characters/maoling/gray_raven/lucia/plume/lucia_ag2.vmdl","phase2","False","77.4"
"luka ag2","phase2/characters/maoling/vocaloid/luka/baka/luka_ag2.vmdl","phase2","False","118.3"
"luka ag2","phase2/characters/models/upkk/luka_red_dress/luka_ag2.vmdl","phase2","False","83.3"
"luka nohitbox ag2","phase2/characters/models/upkk/luka_red_dress/luka_nohitbox_ag2.vmdl","phase2","False","83.3"
"lunalitt ag2","phase2/characters/models/lunalitt/lunalitt_ag2.vmdl","phase2","False","137.3"
"lupa ag2","phase2/characters/models/rss/lupa/lupa_ag2.vmdl","phase2","False","166.5"
"lynae ag2","phase2/characters/models/asmodeus/lynae/lynae_ag2.vmdl","phase2","False","201.2"
"lynn ag2","phase2/characters/models/asmodeus/lynn/lynn_ag2.vmdl","phase2","False","191.1"
"macqiato ag2","phase2/characters/models/gugu/gfl2/macqiato/macqiato_ag2.vmdl","phase2","False","95.6"
"magic f ag2","phase2/characters/maoling/misc/snowy/magic_f/magic_f_ag2.vmdl","phase2","False","70.6"
"maid maya ag2","phase2/characters/models/upkk/maid_maya/maid_maya_ag2.vmdl","phase2","False","161.8"
"maid maya nohitbox ag2","phase2/characters/models/upkk/maid_maya/maid_maya_nohitbox_ag2.vmdl","phase2","False","161.8"
"maki ag2","phase2/characters/models/upkk/maki/maki_ag2.vmdl","phase2","False","184.8"
"maki nohitbox ag2","phase2/characters/models/upkk/maki/maki_nohitbox_ag2.vmdl","phase2","False","184.8"
"mana ag2","phase2/characters/models/upkk/mana/mana_ag2.vmdl","phase2","False","101.1"
"mana nohitbox ag2","phase2/characters/models/upkk/mana/mana_nohitbox_ag2.vmdl","phase2","False","101.1"
"manuka ag2","phase2/characters/models/upkk/manuka/manuka_ag2.vmdl","phase2","False","157.2"
"manuka fubuki ag2","phase2/characters/models/upkk/manuka_fubuki/manuka_fubuki_ag2.vmdl","phase2","False","2246.1"
"manuka fubuki ag2 nohitbox","phase2/characters/models/upkk/manuka_fubuki/manuka_fubuki_ag2_nohitbox.vmdl","phase2","False","2246.1"
"manuka fubuki nohitbox ag2","phase2/characters/models/upkk/manuka_fubuki/manuka_fubuki_nohitbox_ag2.vmdl","phase2","False","2246.5"
"manuka nohitbox ag2","phase2/characters/models/upkk/manuka/manuka_nohitbox_ag2.vmdl","phase2","False","157.2"
"mari ag2","phase2/characters/models/upkk/iochi_mari/mari_ag2.vmdl","phase2","False","69.3"
"mari nohitbox ag2","phase2/characters/models/upkk/iochi_mari/mari_nohitbox_ag2.vmdl","phase2","False","69.3"
"mari v1 ag2","phase2/characters/models/upkk/mari_v1/mari_v1_ag2.vmdl","phase2","False","85.5"
"mari v1 nohitbox ag2","phase2/characters/models/upkk/mari_v1/mari_v1_nohitbox_ag2.vmdl","phase2","False","85.5"
"mary ag2","phase2/characters/models/mary/mary_ag2.vmdl","phase2","False","295.5"
"master chief ag2","phase2/characters/models/s2ze/master_chief/master_chief_ag2.vmdl","phase2","False","94"
"master chief nohitbox ag2","phase2/characters/models/s2ze/master_chief/master_chief_nohitbox_ag2.vmdl","phase2","False","94"
"matika ag2","phase2/characters/models/oylsister/uma_musume/matika/matika_ag2.vmdl","phase2","False","63.1"
"matika2 ag2","phase2/characters/models/oylsister/uma_musume/matika/matika2_ag2.vmdl","phase2","False","63.1"
"matikanetannhauser ag2","phase2/characters/maoling/pretty_derby/matikanetannhauser/matikanetannhauser_ag2.vmdl","phase2","False","74.6"
"mavuika2 ag2","phase2/characters/models/oylsister/genshin/mavuika/mavuika2_ag2.vmdl","phase2","False","134.6"
"maya ag2","phase2/characters/models/upkk/maya/maya_ag2.vmdl","phase2","False","127.3"
"maya nohitbox ag2","phase2/characters/models/upkk/maya/maya_nohitbox_ag2.vmdl","phase2","False","127.3"
"mczm ag2","phase2/characters/models/rss/mczm/mczm_ag2.vmdl","phase2","False","53.3"
"mea ag2","phase2/characters/models/upkk/mea/mea_ag2.vmdl","phase2","False","110.6"
"mea nohitbox ag2","phase2/characters/models/upkk/mea/mea_nohitbox_ag2.vmdl","phase2","False","110.6"
"merlin ag2","phase2/characters/maoling/fate_go/merlin/female/merlin_ag2.vmdl","phase2","False","113.8"
"michele ag2","phase2/characters/models/upkk/michele/michele_ag2.vmdl","phase2","False","96.3"
"michele nohitbox ag2","phase2/characters/models/upkk/michele/michele_nohitbox_ag2.vmdl","phase2","False","96.3"
"mika ag2","phase2/characters/models/flux/nuclearsilo_mika/mika_ag2.vmdl","phase2","False","105.1"
"mika ag2","phase2/characters/models/rss/mika/mika_ag2.vmdl","phase2","False","261.6"
"mika ag2","phase2/characters/models/upkk/mika/mika_ag2.vmdl","phase2","False","90.6"
"mika nohitbox ag2","phase2/characters/models/upkk/mika/mika_nohitbox_ag2.vmdl","phase2","False","90.6"
"miku ag2","phase2/characters/maoling/vocaloid/hatsune_miku/racing_2015/miku_ag2.vmdl","phase2","False","174"
"miku ag2","phase2/characters/models/upkk/miku_red_kimono/miku_ag2.vmdl","phase2","False","143.8"
"miku nohitbox ag2","phase2/characters/models/upkk/miku_red_kimono/miku_nohitbox_ag2.vmdl","phase2","False","143.8"
"minatoaqua ag2","phase2/characters/models/minatoaqua/minatoaqua_ag2.vmdl","phase2","False","100.6"
"minatoaqua nohitbox ag2","phase2/characters/models/minatoaqua/minatoaqua_nohitbox_ag2.vmdl","phase2","False","100.6"
"miyabi ag2","phase2/characters/maoling/zenless_zone_zero/hoshimi_miyabi/normal/miyabi_ag2.vmdl","phase2","False","153.8"
"miyazaki ag2","phase2/characters/models/upkk/winter_miyazaki/miyazaki_ag2.vmdl","phase2","False","73.3"
"miyazaki nohitbox ag2","phase2/characters/models/upkk/winter_miyazaki/miyazaki_nohitbox_ag2.vmdl","phase2","False","73.3"
"miyu ag2","phase2/characters/models/upkk/miyu/miyu_ag2.vmdl","phase2","False","62.5"
"miyu ag2","phase2/characters/models/upkk/vrc_miyu/miyu_ag2.vmdl","phase2","False","287"
"miyu nohitbox ag2","phase2/characters/models/upkk/miyu/miyu_nohitbox_ag2.vmdl","phase2","False","62.5"
"miyu nohitbox ag2","phase2/characters/models/upkk/vrc_miyu/miyu_nohitbox_ag2.vmdl","phase2","False","287"
"moe ag2","phase2/characters/models/upkk/moe/moe_ag2.vmdl","phase2","False","157.3"
"moe nohitbox ag2","phase2/characters/models/upkk/moe/moe_nohitbox_ag2.vmdl","phase2","False","157.3"
"mornye ag2","phase2/characters/models/asmodeus/mornye/mornye_ag2.vmdl","phase2","False","191.4"
"murasame ag2","phase2/characters/models/upkk/congyu/murasame_ag2.vmdl","phase2","False","119.4"
"murasame nohitbox ag2","phase2/characters/models/upkk/congyu/murasame_nohitbox_ag2.vmdl","phase2","False","119.4"
"nakano ag2","phase2/characters/models/upkk/nakano_miku/nakano_ag2.vmdl","phase2","False","188.1"
